_id,city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,weather_main,wind_deg,wind_speed
ccf5be4ee02e9ac5f9a4ea2acf3f18dd,ha noi,100,2741.7,2025-01-07,72.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,118.8610765744,105.8048,3,54,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
f240042ba4ca4dc1840268c4256ac11f,ha noi,100,2741.7,2025-01-07,160.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,684.645183434,105.8048,3,25,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
fb7a75636a680323ba03745f5dd9b4b0,ho chi minh city,40,3516.85,2025-01-07,122.0,115,Slow traffic,307.32,10,8,66,6,10.7626,676.8848049645,106.6602,1,30,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
0ff7631c36b54e64cec8647f634f56b1,ha noi,100,2741.7,2025-01-07,112.0,115,Slow traffic,294.78,10,8,53,6,21.0285,678.35463221,105.8048,1,38,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
4387310a4ec6ad6ab14d4b55a338af15,ho chi minh city,40,3442.85,2025-01-07,68.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,33.5833539198,106.6602,3,24,20.0,169.275,167.98,High,1008,88.43,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
a594511df5f6db7e54a68832af1af311,ho chi minh city,40,3516.85,2025-01-07,176.0,108,Queuing traffic,307.1,10,8,65,6,10.7626,777.8990074114,106.6602,2,14,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,9000,scattered clouds,Clouds,180,2.68
d7c85561ba176b7ac2daae38cbfc3744,da nang,20,1050.8,2025-01-07,154.0,108,Queuing traffic,297.41,10,8,69,6,16.0454,794.8506833888,108.2096,2,55,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
048207244e4ad4199f5bc35ca4c1a268,da nang,20,1050.8,2025-01-07,137.0,108,Queuing traffic,297.41,10,8,69,6,16.0454,437.2084418972,108.2096,2,53,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
4c4eff990cd52a8cbd4bb8e8664f6d07,ha noi,100,2651.05,2025-01-07,144.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,142.2705713707,105.8048,3,41,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
a5a8d3dd36e33d060ea266538017f0c4,ha noi,100,2651.05,2025-01-07,124.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,188.2851030618,105.8048,3,33,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
16a0a60dc879cf60e63c7c97a335028a,ho chi minh city,40,3516.85,2025-01-07,118.0,101,Stationary traffic,307.57,10,8,62,6,10.76,201.1661037286,106.66,3,10,42.0,155.03,153.365,High,1008,93.425,303.72,5,8.0,9000,scattered clouds,Clouds,0,1.03
5fa47c56d020954d934408bb18ab1c60,da nang,20,1045.25,2025-01-07,150.0,108,Queuing traffic,298.39,10,8,65,6,16.0471,616.420288964,108.2062,2,36,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
769598cd3286ea1b28e4eddfc20162f6,da nang,20,1050.8,2025-01-07,32.0,115,Slow traffic,297.41,10,8,69,6,16.0454,183.0797605707,108.2096,1,56,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
02b01581fc56d91bc65426e672f3a62d,da nang,20,1050.8,2025-01-07,56.0,115,Slow traffic,298.5,10,8,69,6,16.05,1573.94,108.21,1,8,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
4965322237141b21138dd8b28349cfd5,ho chi minh city,40,3516.85,2025-01-07,160.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,542.6095453553,106.6602,2,50,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
0ab3865b062b8d3cea114f2e66c814ab,da nang,20,1050.8,2025-01-07,113.0,108,Queuing traffic,298.39,10,8,65,6,16.0471,560.017906906,108.2062,2,28,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
37e855faa366838f2898a059db4894d7,ho chi minh city,40,3516.85,2025-01-07,69.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,120.6442854859,106.6602,3,33,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
edac7f666d86a5c9340b67c234b7afbe,da nang,20,1045.25,2025-01-07,174.0,101,Stationary traffic,298.5,10,8,69,6,16.05,80.1578810687,108.21,3,10,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
7faf958386baeb0dc03ac38e50e7f5f0,ho chi minh city,40,3442.85,2025-01-07,149.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,306.5807842849,106.6602,3,23,20.0,169.275,167.98,High,1008,88.43,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
4de83affb2e2d55de319821d99e27f7d,ho chi minh city,40,3516.85,2025-01-07,148.0,115,Slow traffic,306.31,10,8,67,6,10.7626,992.6485807591,106.6602,1,37,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
02b01581fc56d91bc65426e672f3a62d,da nang,20,1050.8,2025-01-07,56.0,115,Slow traffic,298.5,10,8,69,6,16.05,1573.94,108.21,1,8,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
30eeaea45c6c22ba7558724675c4675b,ho chi minh city,40,3516.85,2025-01-07,160.0,108,Queuing traffic,305.35,10,8,68,6,10.7626,381.308299554,106.6602,2,53,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
58217c08463363286a6b8e72a59a6737,ho chi minh city,40,3516.85,2025-01-07,107.0,115,Slow traffic,307.32,10,8,66,6,10.7626,668.1632795667,106.6602,1,31,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
b8dab9d9bb45ec17c7eeaa622e5e1592,ha noi,100,2741.7,2025-01-07,165.0,108,Queuing traffic,294.78,10,8,53,6,21.0285,503.4367672242,105.8048,2,57,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
ce6df48c47594243847b1ba5e5507023,da nang,20,1050.8,2025-01-07,103.0,101,Stationary traffic,297.41,10,8,69,6,16.0454,56.725234122,108.2096,3,51,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
0c9b1e584d2fad1749ef2910d25b56ac,da nang,20,1045.25,2025-01-07,138.0,115,Slow traffic,298.5,10,8,69,6,16.05,2025.96,108.21,1,12,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
2e756602ad422c291e66c103b73929d4,ho chi minh city,40,3516.85,2025-01-07,178.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,98.7934012042,106.6602,3,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
919ed551c3ef9448b4f22c2964f4d530,ho chi minh city,40,3516.85,2025-01-07,153.0,115,Slow traffic,307.32,10,8,66,6,10.7626,778.6052613996,106.6602,1,15,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
5669ff389fae90187bd4976272eda665,ha noi,100,2651.05,2025-01-07,168.0,108,Queuing traffic,294.73,10,8,51,6,21.0285,775.037221296,105.8048,2,27,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
5e53ab6a940c8f5c3d5464ec6a957d1a,da nang,20,1050.8,2025-01-07,120.0,101,Stationary traffic,298.4,10,8,65,6,16.0454,106.3476799137,108.2096,3,45,101.0,117.66,115.07,Low,1013,18.685,298.15,4,4.0,10000,few clouds,Clouds,90,3.6
96081322a9a2e4f8a7d2975b87889b01,ha noi,100,2651.05,2025-01-07,78.0,115,Slow traffic,294.8,10,8,54,6,21.0285,1508.8797201313,105.8048,1,43,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
98f95ce752b09e1deb912cce87ac3f3b,ha noi,100,2651.05,2025-01-07,126.0,101,Stationary traffic,294.73,10,8,51,6,21.03,142.0713565704,105.8,3,14,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
369269f9382f0b7c7846be91d86d0e9d,da nang,20,1050.8,2025-01-07,136.0,101,Stationary traffic,298.39,10,8,65,6,16.0471,213.647709981,108.2062,3,17,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
bcfccfeda7ab7868fc5b9ba0447c79ae,ho chi minh city,40,3516.85,2025-01-07,161.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,265.629800749,106.6602,3,27,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
abbb9e543a6ec003a6d4f3c0ca968716,ho chi minh city,40,3516.85,2025-01-07,155.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,158.3830919658,106.6602,3,30,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
2d9e84d51c87031625e63f446a119efd,ha noi,100,2741.7,2025-01-07,89.0,108,Queuing traffic,294.73,10,8,51,6,21.03,415.4039984077,105.8,2,9,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
dad3aed792132c646adbbc66f0524571,ha noi,100,2741.7,2025-01-07,235.0,115,Slow traffic,294.78,10,8,53,6,21.0285,1095.4584914226,105.8048,1,46,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
afa8c71f0f4041f73a2175f85849f12e,ha noi,100,2741.7,2025-01-07,78.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,61.3714255179,105.8048,3,47,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
9d87f89fe48210b927842d76a64f8d6f,ho chi minh city,40,3516.85,2025-01-07,142.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,236.1180895384,106.6602,3,38,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
71545016ad17b37b5f6ba2702d49c8ec,ha noi,100,2741.7,2025-01-07,108.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,500.6420176864,105.8048,3,55,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
c359da16f1e7eee8ef1dd0eacf6bfbe5,da nang,20,1045.25,2025-01-07,382.0,101,Stationary traffic,298.5,10,8,69,6,16.05,244.3267532923,108.21,3,10,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
b9db15a06e3434324341a35deb0c8dd7,ha noi,100,2741.7,2025-01-07,162.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,149.6809185554,105.8048,3,29,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
4fcae9351eb4065c85e41e9f4308b030,ha noi,100,2741.7,2025-01-07,197.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,284.0192034935,105.8048,3,57,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
05a73f3ac5a9f2a151e9d0443e18c3df,ho chi minh city,40,3479.85,2025-01-07,177.0,101,Stationary traffic,307.55,10,8,67,6,10.7626,224.5313067759,106.6602,3,49,74.0,115.44,113.22,High,1008,95.83,303.18,4,8.0,10000,scattered clouds,Clouds,160,4.12
e97c309f60f40a8ee3495e7773632f03,da nang,20,1050.8,2025-01-07,154.0,101,Stationary traffic,298.39,10,8,65,6,16.0471,195.7912502536,108.2062,3,17,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
f2d536b11a81744077f292c5f84f31de,ha noi,100,2741.7,2025-01-07,94.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,351.3451182481,105.8048,3,50,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
369269f9382f0b7c7846be91d86d0e9d,da nang,20,1050.8,2025-01-07,136.0,101,Stationary traffic,298.39,10,8,65,6,16.0471,213.647709981,108.2062,3,17,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
739c8694ba5bb54cd5ec708730d0607b,ha noi,100,2741.7,2025-01-07,63.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,62.150618061,105.8048,3,47,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
59fc1ee8690d1f2fc3b15e7a9369091e,ho chi minh city,40,3516.85,2025-01-07,110.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,524.3450149162,106.6602,2,44,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
91786951c6656d979fa478e144766f55,ha noi,100,2741.7,2025-01-07,113.0,115,Slow traffic,294.73,10,8,51,6,21.0285,1297.5279651388,105.8048,1,30,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
04f4f7403dcb56d158045c49254c40a6,ho chi minh city,40,3479.85,2025-01-07,137.0,101,Stationary traffic,307.55,10,8,67,6,10.7626,276.1226913872,106.6602,3,48,74.0,115.44,113.22,High,1008,95.83,303.18,4,8.0,10000,scattered clouds,Clouds,160,4.12
55398a28f46c514249c1e437ece48b14,ha noi,100,2651.05,2025-01-07,134.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,164.9078671048,105.8048,3,42,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
d7f54a7803a18326bf232f710258623a,ha noi,100,2741.7,2025-01-07,199.0,108,Queuing traffic,294.73,10,8,51,6,21.0285,469.3113611453,105.8048,2,30,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
ee592e5dfb430fe192ad215520b32117,ha noi,100,2741.7,2025-01-07,144.0,101,Stationary traffic,294.73,10,8,51,6,21.03,179.5367112703,105.8,3,8,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
b90257dae1915defc5c4984181a25d56,da nang,20,1045.25,2025-01-07,120.0,115,Slow traffic,298.4,10,8,65,6,16.0454,753.6583645173,108.2096,1,31,77.0,127.095,124.135,Low,1013,13.69,298.15,4,4.0,10000,few clouds,Clouds,90,3.6
8e74677812b8967411ed408be90215b0,ho chi minh city,40,3516.85,2025-01-07,159.0,101,Stationary traffic,305.35,10,8,68,6,10.7626,185.0809644477,106.6602,3,53,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
41c2a4340169addbbe42db4ff5e652fc,ha noi,100,2651.05,2025-01-07,203.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,162.3766521424,105.8048,3,26,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
2f9b8db607f8fa09c332213261068922,ho chi minh city,40,3516.85,2025-01-07,1039.0,101,Stationary traffic,307.55,10,8,67,6,10.7626,2268.2145019109,106.6602,3,50,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
bcde6a118a04161224c43f14eee88d3e,ho chi minh city,40,3516.85,2025-01-07,112.0,101,Stationary traffic,307.1,10,8,65,6,10.7626,184.0802086491,106.6602,3,13,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,9000,scattered clouds,Clouds,180,2.68
0b262ae3ec52ae209b6b3b8992f06c98,ho chi minh city,40,3442.85,2025-01-07,112.0,108,Queuing traffic,307.05,10,8,65,6,10.76,516.7858504806,106.66,2,22,20.0,169.275,167.98,High,1008,88.43,303.16,5,8.0,9000,scattered clouds,Clouds,180,2.68
bff7f84c3013fccdaf953d93d29f1dd7,ha noi,100,2741.7,2025-01-07,414.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,434.6663056079,105.8048,3,58,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
9fce93d1b4f64f5481802079fe42563f,ho chi minh city,40,3516.85,2025-01-07,156.0,108,Queuing traffic,306.52,10,8,68,6,10.7626,471.6585592555,106.6602,2,57,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
36a763808a5ce0c8fdba7786a16a20ca,da nang,20,1045.25,2025-01-07,141.0,115,Slow traffic,298.39,10,8,65,6,16.0471,1197.6205907023,108.2062,1,36,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
6168ea24bfe14914e000528877d7cf9a,da nang,20,1050.8,2025-01-07,249.0,108,Queuing traffic,297.4,10,8,69,6,16.0471,893.8951294476,108.2062,2,49,101.0,117.66,115.07,Low,1014,18.685,297.14,4,4.0,10000,few clouds,Clouds,90,3.09
f0ccb3126fd09c3ea89ad9f20d4630d3,ha noi,100,2741.7,2025-01-07,131.0,101,Stationary traffic,294.73,10,8,51,6,21.03,348.1098803576,105.8,3,22,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
c697094dac6029bb0ae86dfe6ded6c99,ho chi minh city,40,3516.85,2025-01-07,223.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,233.6392359625,106.6602,3,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
049affdf5dfc6d765f32cadd5d333d20,da nang,20,1045.25,2025-01-07,178.0,115,Slow traffic,298.5,10,8,69,6,16.05,1087.1880115646,108.21,1,11,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
0f50b44f194320e81a71628142c987ac,ha noi,100,2741.7,2025-01-07,185.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,801.6454186971,105.8048,3,50,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
7fa7371fccf0e8507704822cd133bf97,ha noi,100,2651.05,2025-01-07,126.0,108,Queuing traffic,294.78,10,8,53,6,21.0285,208.9656785975,105.8048,2,34,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
31d6df6a79115876ccc75b1e18c66e66,ha noi,100,2741.7,2025-01-07,131.0,101,Stationary traffic,294.73,10,8,51,6,21.0285,394.8913462175,105.8048,3,30,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
6c69d5ecaec963153060887124085978,ha noi,100,2741.7,2025-01-07,233.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,141.744214849,105.8048,3,51,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
801ee5fc8f4a6a9208a592b04d466eed,ho chi minh city,40,3442.85,2025-01-07,351.0,108,Queuing traffic,307.32,10,8,66,6,10.7626,889.8761348239,106.6602,2,24,20.0,169.275,167.98,High,1008,88.43,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
8b2617d86122752bc9306269ccfeafc8,ho chi minh city,40,3516.85,2025-01-07,167.0,101,Stationary traffic,307.05,10,8,65,6,10.76,200.137499274,106.66,3,21,42.0,155.03,153.365,High,1008,93.425,303.16,5,8.0,9000,scattered clouds,Clouds,180,2.68
84cff4f9dac60bb9e1921533b2e2a050,ho chi minh city,40,3442.85,2025-01-07,142.0,101,Stationary traffic,307.05,10,8,65,6,10.76,260.4951024364,106.66,3,22,20.0,169.275,167.98,High,1008,88.43,303.16,5,8.0,9000,scattered clouds,Clouds,180,2.68
7bf43a1d707d9f57b070f44c0dadf8d1,ho chi minh city,40,3516.85,2025-01-07,145.0,108,Queuing traffic,306.52,10,8,68,6,10.7626,266.4832014183,106.6602,2,57,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
c6815dc7b39bfa2a4d5edd0f158ea673,ho chi minh city,40,3516.85,2025-01-07,741.0,108,Queuing traffic,306.31,10,8,67,6,10.7626,3709.8548863368,106.6602,2,39,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
64578fba0e8de18b503a28809ae23690,ha noi,100,2651.05,2025-01-07,66.0,108,Queuing traffic,294.8,10,8,54,6,21.0285,110.9037762856,105.8048,2,43,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
9597384966a996b96cab1873cb2f0668,da nang,20,1050.8,2025-01-07,282.0,101,Stationary traffic,297.41,10,8,69,6,16.0454,438.7227765728,108.2096,3,53,101.0,117.66,115.07,Low,1013,18.685,297.15,4,4.0,10000,few clouds,Clouds,90,3.09
67ddf5a9fc7856ae3bb49fa1e6ce50a9,ha noi,100,2651.05,2025-01-07,173.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,619.2749262907,105.8048,3,37,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
4b8c6b44573949aceecbf479094bf53e,ho chi minh city,40,3516.85,2025-01-07,172.0,115,Slow traffic,307.55,10,8,67,6,10.7626,874.9119246658,106.6602,1,44,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
01e5fbfb94460a0a5ff1bbd8645d9aae,ha noi,100,2741.7,2025-01-07,424.0,108,Queuing traffic,294.73,10,8,51,6,21.0285,3000.6739084855,105.8048,2,23,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,131,2.14
1a19e9618e6b1c3c636974b64c179feb,ho chi minh city,40,3516.85,2025-01-07,143.0,101,Stationary traffic,307.32,10,8,66,6,10.7626,166.9024116906,106.6602,3,25,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
fd1f6a8855463b2e00ecf0e15ee96453,da nang,20,1050.8,2025-01-07,192.0,101,Stationary traffic,298.51,10,8,69,6,16.0454,149.8298601973,108.2096,3,20,101.0,117.66,115.07,Low,1013,18.685,298.15,4,4.0,10000,few clouds,Clouds,90,3.09
c359da16f1e7eee8ef1dd0eacf6bfbe5,da nang,20,1045.25,2025-01-07,382.0,101,Stationary traffic,298.5,10,8,69,6,16.05,244.3267532923,108.21,3,10,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.09
3347ab46123a8fefd6533807b65dbd70,ha noi,100,2741.7,2025-01-07,198.0,101,Stationary traffic,294.8,10,8,54,6,21.0285,187.4698075008,105.8048,3,48,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
d6f595d028e7ceaf168c1be551130ac5,ho chi minh city,40,3516.85,2025-01-07,313.0,101,Stationary traffic,306.31,10,8,67,6,10.7626,1165.0769344938,106.6602,3,36,42.0,155.03,153.365,High,1008,93.425,302.62,5,8.0,10000,scattered clouds,Clouds,160,4.12
58323d84f8a1cc6e313fd42ac9fb1a9d,ha noi,100,2651.05,2025-01-07,187.0,115,Slow traffic,294.78,10,8,53,6,21.0285,838.4360668324,105.8048,1,37,52.0,242.905,240.315,Moderate,1014,68.635,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
36a763808a5ce0c8fdba7786a16a20ca,da nang,20,1045.25,2025-01-07,141.0,115,Slow traffic,298.39,10,8,65,6,16.0471,1197.6205907023,108.2062,1,36,77.0,127.095,124.135,Low,1013,13.69,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
5828d3cc8aed3181df666f818cd1dd27,ho chi minh city,40,3516.85,2025-01-07,133.0,108,Queuing traffic,307.55,10,8,67,6,10.7626,348.4076885369,106.6602,2,42,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,10000,scattered clouds,Clouds,160,4.12
02e8d1e54e630cf449913cccfa7e05e9,da nang,20,1050.8,2025-01-07,225.0,115,Slow traffic,298.4,10,8,65,6,16.0454,2576.1115897547,108.2096,1,22,101.0,117.66,115.07,Low,1013,18.685,298.15,4,4.0,10000,few clouds,Clouds,90,3.6
d4779fc46a48fd43fc7abea6c1dcab49,da nang,20,1050.8,2025-01-07,162.0,108,Queuing traffic,297.4,10,8,69,6,16.0471,697.7438633121,108.2062,2,50,101.0,117.66,115.07,Low,1014,18.685,297.14,4,4.0,10000,few clouds,Clouds,90,3.09
318eb7ba43e6df2186608c48b207f534,ha noi,100,2741.7,2025-01-07,156.0,101,Stationary traffic,294.78,10,8,53,6,21.0285,176.2705342401,105.8048,3,56,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
1605232c451da0d9fc7a6e5b51d35279,ha noi,100,2741.7,2025-01-07,122.0,115,Slow traffic,294.8,10,8,54,6,21.0285,1121.7957078548,105.8048,1,44,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,121,2.58
412618c2d2128c02c7aea9aed55b4173,ha noi,100,2741.7,2025-01-07,108.0,115,Slow traffic,294.78,10,8,53,6,21.0285,1450.5705172407,105.8048,1,38,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,133,2.5
d52634413d5809f62be4d0d49f0c0429,ho chi minh city,40,3516.85,2025-01-07,516.0,101,Stationary traffic,305.35,10,8,68,6,10.7626,709.1448072943,106.6602,3,51,42.0,155.03,153.365,High,1008,93.425,302.07,5,8.0,10000,scattered clouds,Clouds,160,4.12
48fa88c71c03abc00a807033fd16c87f,da nang,20,1050.8,2025-01-07,152.0,108,Queuing traffic,298.39,10,8,65,6,16.0471,588.2412558256,108.2062,2,28,101.0,117.66,115.07,Low,1013,18.685,298.14,4,4.0,10000,few clouds,Clouds,90,3.6
1a714bd3744cc89769a83ac23ac1cb84,ho chi minh city,40,3516.85,2025-01-07,168.0,101,Stationary traffic,307.1,10,8,65,6,10.7626,290.2505579394,106.6602,3,13,42.0,155.03,153.365,High,1008,93.425,303.18,5,8.0,9000,scattered clouds,Clouds,180,2.68
2bfb1f524179f8da50136410da8b3c0e,ha noi,100,2741.7,2025-01-07,122.0,101,Stationary traffic,294.73,10,8,51,6,21.03,219.3901007834,105.8,3,21,70.0,242.165,240.315,Moderate,1014,74.555,295.14,5,5.0,10000,overcast clouds,Clouds,132,2.13
